text,labels
Would you want to go bowling on Sunday?,"[1, 1, 1, 0, 0]"
Would you want to watch a movie on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to hang out a bar on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a play a club on Saturday?,"[1, 1, 1, 1, 0]"
Let's bake my place on Wednesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... go somewhere,"[0, 1, 0, 0, 1]"
Do you want to watch a movie the train station?,"[1, 1, 0, 1, 0]"
Would you want to go swimming Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to hang out a club?,"[1, 1, 0, 1, 0]"
Let's hang out the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's go bowling a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to bake school today?,"[1, 1, 1, 1, 0]"
Let's grab coffee on Saturday?,"[1, 1, 1, 0, 0]"
Let's see a play a club?,"[1, 1, 0, 1, 0]"
Let's go to a party the theme park today?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a movie the zoo today?,"[1, 1, 1, 1, 0]"
Would you want to go surfing train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming your place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a game on Sunday?,"[1, 1, 1, 0, 0]"
Let's go ice skating train station today?,"[1, 1, 1, 1, 0]"
Let's hang out school?,"[1, 1, 0, 1, 0]"
Would you want to catch up school?,"[1, 1, 0, 1, 0]"
Do you want to go surfing school?,"[1, 1, 0, 1, 0]"
Do you want to go surfing train station on Saturday?,"[1, 1, 1, 1, 0]"
"Sorry, I have plans already. see a game","[0, 1, 0, 0, 1]"
Would you want to hang out a coffee shop?,"[1, 1, 0, 1, 0]"
Would you want to bake Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to catch up the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating Xinyi?,"[1, 1, 0, 1, 0]"
Let's grab coffee the train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's go surfing the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Let's go bowling Daan Park today?,"[1, 1, 1, 1, 0]"
No. 'm busy... go to a party,"[0, 1, 0, 0, 1]"
Would you want to catch up on Friday?,"[1, 1, 1, 0, 0]"
Would you want to catch up my place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go to a party on Wednesday?,"[1, 1, 1, 0, 0]"
Let's see a game Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch school today?,"[1, 1, 1, 1, 0]"
Would you want to see a game your place?,"[1, 1, 0, 1, 0]"
Let's see a movie school today?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Let's grab coffee my place on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab lunch on Thursday?,"[1, 1, 1, 0, 0]"
Let's grab lunch the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to hang out on Friday?,"[1, 1, 1, 0, 0]"
Let's watch a movie on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to see a play the mall on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a play Xinyi?,"[1, 1, 0, 1, 0]"
Let's catch up the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a game the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's go to a party tomorrow?,"[1, 1, 1, 0, 0]"
Let's do something the train station on Friday?,"[1, 1, 1, 1, 0]"
Let's see a game the mall?,"[1, 1, 0, 1, 0]"
Would you want to grab coffee the theme park on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert a bar?,"[1, 1, 0, 1, 0]"
Let's go to a party my place?,"[1, 1, 0, 1, 0]"
Would you want to watch a movie Xinyi?,"[1, 1, 0, 1, 0]"
"Sorry, I'm busy... grab lunch","[0, 1, 0, 0, 1]"
Do you want to see a concert on Thursday?,"[1, 1, 1, 0, 0]"
Let's go surfing train station?,"[1, 1, 0, 1, 0]"
Let's hang out a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie the train station?,"[1, 1, 0, 1, 0]"
Would you want to do something Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go bowling Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to hang out tomorrow?,"[1, 1, 1, 0, 0]"
Do you want to see a concert train station tomorrow?,"[1, 1, 1, 1, 0]"
Let's do something school on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a game school today?,"[1, 1, 1, 1, 0]"
Do you want to see a game train station on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's go ice skating a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch the Italian restaurant?,"[1, 1, 0, 1, 0]"
Do you want to go rafting Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to see a concert a club on Friday?,"[1, 1, 1, 1, 0]"
"No..., I'm busy... tomorrow","[0, 1, 0, 0, 1]"
Do you want to catch up the mall?,"[1, 1, 0, 1, 0]"
Let's go bowling today?,"[1, 1, 1, 0, 0]"
Let's see a play Xinyi today?,"[1, 1, 1, 1, 0]"
Would you want to go surfing on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to go surfing on Monday?,"[1, 1, 1, 0, 0]"
Let's go swimming the zoo on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a bar on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing train station on Thursday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. go bowling,"[0, 1, 0, 0, 1]"
Would you want to go ice skating the train station?,"[1, 1, 0, 1, 0]"
Let's go swimming a club on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie school?,"[1, 1, 0, 1, 0]"
Do you want to go surfing the Japanese place today?,"[1, 1, 1, 1, 0]"
Let's watch a movie a club?,"[1, 1, 0, 1, 0]"
Sorry.  have plans already. see a game,"[0, 1, 0, 0, 1]"
Nah 'll be out of town. on Wednesday,"[0, 1, 0, 0, 1]"
Would you want to grab coffee school tomorrow?,"[1, 1, 1, 1, 0]"
Let's go swimming a bar?,"[1, 1, 0, 1, 0]"
Let's see a concert my place on Friday?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... go to a party","[0, 1, 0, 0, 1]"
Do you want to go to a party the Japanese place on Friday?,"[1, 1, 1, 1, 0]"
Let's see a movie on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to see a movie train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie a bar tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the mall?,"[1, 1, 0, 1, 0]"
Would you want to watch a movie school?,"[1, 1, 0, 1, 0]"
"No..., I have plans already. see a concert","[0, 1, 0, 0, 1]"
Would you want to go bowling school on Tuesday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. go surfing,"[0, 1, 0, 0, 1]"
"Sorry, I'll be out of town. on Tuesday","[0, 1, 0, 0, 1]"
Do you want to see a game the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to do something Xinyi today?,"[1, 1, 1, 1, 0]"
Do you want to see a concert on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to go rafting my place?,"[1, 1, 0, 1, 0]"
Would you want to watch a movie school on Monday?,"[1, 1, 1, 1, 0]"
Let's go ice skating Daan Park?,"[1, 1, 0, 1, 0]"
No. 'm busy... see a concert,"[0, 1, 0, 0, 1]"
"Sorry, I'll be out of town. on Friday","[0, 1, 0, 0, 1]"
Do you want to do something the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming today?,"[1, 1, 1, 0, 0]"
Do you want to go swimming the mall?,"[1, 1, 0, 1, 0]"
Let's see a concert the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Let's go bowling my place on Friday?,"[1, 1, 1, 1, 0]"
Let's go to a party the train station?,"[1, 1, 0, 1, 0]"
Do you want to go surfing your place on Wednesday?,"[1, 1, 1, 1, 0]"
"Sorry, I have plans already. on Thursday","[0, 1, 0, 0, 1]"
Do you want to see a movie a coffee shop?,"[1, 1, 0, 1, 0]"
Would you want to see a concert on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to grab coffee on Friday?,"[1, 1, 1, 0, 0]"
Do you want to see a movie today?,"[1, 1, 1, 0, 0]"
Do you want to hang out train station?,"[1, 1, 0, 1, 0]"
Do you want to do something the Japanese place?,"[1, 1, 0, 1, 0]"
Let's watch a movie my place?,"[1, 1, 0, 1, 0]"
Do you want to go rafting Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie tomorrow?,"[1, 1, 1, 0, 0]"
Let's catch up on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to go somewhere a club?,"[1, 1, 0, 1, 0]"
Let's do something your place?,"[1, 1, 0, 1, 0]"
Let's do something Xinyi on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere school?,"[1, 1, 0, 1, 0]"
Do you want to see a concert my place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's catch up the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Let's catch up today?,"[1, 1, 1, 0, 0]"
"No..., I'll be out of town. go swimming","[0, 1, 0, 0, 1]"
"No..., I'm busy... see a game","[0, 1, 0, 0, 1]"
Would you want to do something the zoo on Sunday?,"[1, 1, 1, 1, 0]"
Let's grab lunch Daan Park?,"[1, 1, 0, 1, 0]"
Let's do something on Monday?,"[1, 1, 1, 0, 0]"
"Sorry, I have plans already. go surfing","[0, 1, 0, 0, 1]"
Do you want to see a game the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... watch a movie,"[0, 1, 0, 0, 1]"
Let's see a concert your place on Saturday?,"[1, 1, 1, 1, 0]"
Let's go swimming the theme park on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch Daan Park?,"[1, 1, 0, 1, 0]"
Let's go somewhere train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a game a bar?,"[1, 1, 0, 1, 0]"
Do you want to bake train station?,"[1, 1, 0, 1, 0]"
Let's go surfing the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch a bar on Thursday?,"[1, 1, 1, 1, 0]"
Let's go surfing the train station?,"[1, 1, 0, 1, 0]"
Let's go surfing the zoo on Monday?,"[1, 1, 1, 1, 0]"
Let's do something Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to do something the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating Daan Park on Friday?,"[1, 1, 1, 1, 0]"
Let's see a concert my place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to bake a coffee shop on Sunday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. bake,"[0, 1, 0, 0, 1]"
Would you want to see a game the train station?,"[1, 1, 0, 1, 0]"
Do you want to go swimming the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to go surfing Xinyi?,"[1, 1, 0, 1, 0]"
Do you want to go bowling a bar on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the Japanese place on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating a bar on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a play train station?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a concert the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch train station on Wednesday?,"[1, 1, 1, 1, 0]"
Let's bake on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to catch up my place?,"[1, 1, 0, 1, 0]"
Do you want to catch up the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a coffee shop today?,"[1, 1, 1, 1, 0]"
Let's go somewhere the zoo?,"[1, 1, 0, 1, 0]"
Do you want to catch up a bar today?,"[1, 1, 1, 1, 0]"
Do you want to go rafting on Sunday?,"[1, 1, 1, 0, 0]"
Would you want to do something a club on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the train station today?,"[1, 1, 1, 1, 0]"
Would you want to do something the Japanese place?,"[1, 1, 0, 1, 0]"
Let's go to a party the mall on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert today?,"[1, 1, 1, 0, 0]"
Let's go bowling Xinyi today?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating on Sunday?,"[1, 1, 1, 0, 0]"
Would you want to go bowling the theme park?,"[1, 1, 0, 1, 0]"
Let's go bowling the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Let's grab coffee school?,"[1, 1, 0, 1, 0]"
Do you want to go to a party train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing my place?,"[1, 1, 0, 1, 0]"
Do you want to go ice skating your place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling train station?,"[1, 1, 0, 1, 0]"
Do you want to go to a party school tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to bake the theme park?,"[1, 1, 0, 1, 0]"
Do you want to see a game the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party on Tuesday?,"[1, 1, 1, 0, 0]"
Let's hang out the train station?,"[1, 1, 0, 1, 0]"
Do you want to go bowling the zoo?,"[1, 1, 0, 1, 0]"
Let's go surfing the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to bake my place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's hang out the theme park?,"[1, 1, 0, 1, 0]"
Would you want to go to a party my place?,"[1, 1, 0, 1, 0]"
Do you want to see a concert the train station today?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the Japanese place?,"[1, 1, 0, 1, 0]"
"Sorry, I'll be out of town. go bowling","[0, 1, 0, 0, 1]"
Do you want to go swimming on Tuesday?,"[1, 1, 1, 0, 0]"
Would you want to go somewhere the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee school?,"[1, 1, 0, 1, 0]"
Let's see a movie the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Let's catch up Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Sorry.  have plans already. go ice skating,"[0, 1, 0, 0, 1]"
Would you want to do something Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the train station?,"[1, 1, 0, 1, 0]"
Would you want to see a concert a bar?,"[1, 1, 0, 1, 0]"
Do you want to see a game the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Would you want to hang out a bar today?,"[1, 1, 1, 1, 0]"
"Sorry, I'll be out of town. go swimming","[0, 1, 0, 0, 1]"
Nah 'll be out of town. see a play,"[0, 1, 0, 0, 1]"
Would you want to go somewhere a bar on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to do something the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Let's go to a party train station?,"[1, 1, 0, 1, 0]"
Would you want to see a movie the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere on Sunday?,"[1, 1, 1, 0, 0]"
Do you want to see a movie the mall?,"[1, 1, 0, 1, 0]"
Do you want to go surfing on Wednesday?,"[1, 1, 1, 0, 0]"
Sorry. 'll be out of town. hang out,"[0, 1, 0, 0, 1]"
No.  have plans already. catch up,"[0, 1, 0, 0, 1]"
Let's grab coffee a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to do something my place?,"[1, 1, 0, 1, 0]"
"No..., I'll be out of town. grab lunch","[0, 1, 0, 0, 1]"
Would you want to see a movie the theme park?,"[1, 1, 0, 1, 0]"
Do you want to go rafting a club on Wednesday?,"[1, 1, 1, 1, 0]"
"No..., I have plans already. see a game","[0, 1, 0, 0, 1]"
Let's go rafting on Tuesday?,"[1, 1, 1, 0, 0]"
Let's see a play on Monday?,"[1, 1, 1, 0, 0]"
Let's go swimming on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to hang out today?,"[1, 1, 1, 0, 0]"
Do you want to go somewhere the Japanese place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the Italian restaurant?,"[1, 1, 0, 1, 0]"
Would you want to go rafting my place?,"[1, 1, 0, 1, 0]"
Let's grab coffee the theme park on Monday?,"[1, 1, 1, 1, 0]"
Would you want to do something the train station?,"[1, 1, 0, 1, 0]"
Do you want to go to a party train station tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a bar tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee the mall?,"[1, 1, 0, 1, 0]"
Let's see a movie on Saturday?,"[1, 1, 1, 0, 0]"
Do you want to go ice skating your place?,"[1, 1, 0, 1, 0]"
Let's go ice skating the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to go rafting school on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's see a concert Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go to a party on Saturday?,"[1, 1, 1, 0, 0]"
Let's see a game my place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee a club?,"[1, 1, 0, 1, 0]"
Let's go somewhere the Japanese place?,"[1, 1, 0, 1, 0]"
No. 'm busy... catch up,"[0, 1, 0, 0, 1]"
Would you want to go to a party tomorrow?,"[1, 1, 1, 0, 0]"
Would you want to go to a party my place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go bowling Xinyi?,"[1, 1, 0, 1, 0]"
Do you want to go ice skating a club on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a coffee shop?,"[1, 1, 0, 1, 0]"
Nah  have plans already. go swimming,"[0, 1, 0, 0, 1]"
Let's go somewhere school on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to catch up my place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to hang out a bar?,"[1, 1, 0, 1, 0]"
Do you want to bake the zoo?,"[1, 1, 0, 1, 0]"
Do you want to watch a movie Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Let's go ice skating today?,"[1, 1, 1, 0, 0]"
Would you want to go surfing a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert my place?,"[1, 1, 0, 1, 0]"
Would you want to go swimming a bar?,"[1, 1, 0, 1, 0]"
Do you want to go surfing my place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch a coffee shop?,"[1, 1, 0, 1, 0]"
Nah 'll be out of town. do something,"[0, 1, 0, 0, 1]"
Let's catch up a club today?,"[1, 1, 1, 1, 0]"
Let's watch a movie Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Let's go surfing Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating today?,"[1, 1, 1, 0, 0]"
Let's see a play on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to see a game on Monday?,"[1, 1, 1, 0, 0]"
Let's go ice skating Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go bowling the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out the theme park?,"[1, 1, 0, 1, 0]"
"Sorry, I'm busy... on Sunday","[0, 1, 0, 0, 1]"
Would you want to do something school?,"[1, 1, 0, 1, 0]"
Do you want to see a play your place?,"[1, 1, 0, 1, 0]"
Nah 'll be out of town. on Tuesday,"[0, 1, 0, 0, 1]"
Would you want to see a game Xinyi?,"[1, 1, 0, 1, 0]"
Do you want to do something Daan Park on Sunday?,"[1, 1, 1, 1, 0]"
Let's do something the Japanese place on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling Daan Park?,"[1, 1, 0, 1, 0]"
Let's go rafting the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the theme park?,"[1, 1, 0, 1, 0]"
Let's go surfing my place today?,"[1, 1, 1, 1, 0]"
Do you want to see a movie my place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the Japanese place on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the theme park on Monday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. go to a party,"[0, 1, 0, 0, 1]"
Would you want to see a movie the Japanese place?,"[1, 1, 0, 1, 0]"
Would you want to see a play Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to do something a club?,"[1, 1, 0, 1, 0]"
Would you want to catch up the zoo on Friday?,"[1, 1, 1, 1, 0]"
Would you want to bake the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to bake on Friday?,"[1, 1, 1, 0, 0]"
Let's see a play school?,"[1, 1, 0, 1, 0]"
Let's see a play the Japanese place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up a coffee shop on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing school on Friday?,"[1, 1, 1, 1, 0]"
Do you want to do something on Tuesday?,"[1, 1, 1, 0, 0]"
Would you want to see a game on Monday?,"[1, 1, 1, 0, 0]"
Let's go somewhere on Monday?,"[1, 1, 1, 0, 0]"
Do you want to see a play Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Let's watch a movie on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to hang out the theme park on Saturday?,"[1, 1, 1, 1, 0]"
"No..., I'm busy... on Friday","[0, 1, 0, 0, 1]"
Do you want to grab lunch on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to go bowling today?,"[1, 1, 1, 0, 0]"
Do you want to see a play school on Friday?,"[1, 1, 1, 1, 0]"
No.  have plans already. see a game,"[0, 1, 0, 0, 1]"
Let's see a concert the train station?,"[1, 1, 0, 1, 0]"
Let's see a movie the Japanese place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing school on Thursday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... go surfing,"[0, 1, 0, 0, 1]"
Nah  have plans already. catch up,"[0, 1, 0, 0, 1]"
Would you want to catch up tomorrow?,"[1, 1, 1, 0, 0]"
Let's go bowling on Tuesday?,"[1, 1, 1, 0, 0]"
Would you want to go surfing the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie on Saturday?,"[1, 1, 1, 0, 0]"
Let's go to a party the train station on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a club on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the zoo?,"[1, 1, 0, 1, 0]"
Do you want to catch up a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the train station on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert school?,"[1, 1, 0, 1, 0]"
